date,Usage_kWh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
25/3/2018 7:45,3.06,0,64.04,100,27900,Weekend,Sunday,Light_Load
25/3/2018 8:00,3.13,0,63.78,100,28800,Weekend,Sunday,Light_Load
25/3/2018 8:15,17.93,0.01,79.5,100,29700,Weekend,Sunday,Light_Load
25/3/2018 8:30,36.68,0.02,79.71,100,30600,Weekend,Sunday,Light_Load
25/3/2018 8:45,37.4,0.02,80.34,100,31500,Weekend,Sunday,Light_Load
25/3/2018 9:00,32.65,0.01,99.58,99.51,32400,Weekend,Sunday,Light_Load
25/3/2018 9:15,36.07,0.02,100,99.61,33300,Weekend,Sunday,Medium_Load
25/3/2018 9:30,35.1,0.02,100,99.37,34200,Weekend,Sunday,Medium_Load
25/3/2018 9:45,32.4,0.01,100,98.03,35100,Weekend,Sunday,Medium_Load
25/3/2018 10:00,36.04,0.02,100,99.61,36000,Weekend,Sunday,Medium_Load
25/3/2018 10:15,34.09,0.02,100,99.12,36900,Weekend,Sunday,Maximum_Load
25/3/2018 10:30,33.88,0.02,100,99.17,37800,Weekend,Sunday,Maximum_Load
25/3/2018 10:45,35.28,0.02,100,99.63,38700,Weekend,Sunday,Maximum_Load
25/3/2018 11:00,31.5,0.01,100,97.63,39600,Weekend,Sunday,Maximum_Load
25/3/2018 11:15,29.92,0.01,95.66,99.99,40500,Weekend,Sunday,Maximum_Load
25/3/2018 11:30,29.92,0.01,93.88,100,41400,Weekend,Sunday,Maximum_Load
25/3/2018 11:45,29.59,0.01,95.74,100,42300,Weekend,Sunday,Maximum_Load
25/3/2018 12:00,35.5,0.02,91.8,100,43200,Weekend,Sunday,Maximum_Load
25/3/2018 12:15,7.38,0,99.69,36.26,44100,Weekend,Sunday,Medium_Load
25/3/2018 12:30,6.7,0,100,25.73,45000,Weekend,Sunday,Medium_Load
25/3/2018 12:45,6.37,0,100,24.64,45900,Weekend,Sunday,Medium_Load
25/3/2018 13:00,6.48,0,100,25.11,46800,Weekend,Sunday,Medium_Load
25/3/2018 13:15,17.75,0.01,100,74.61,47700,Weekend,Sunday,Maximum_Load
25/3/2018 13:30,32.08,0.01,100,99.09,48600,Weekend,Sunday,Maximum_Load
25/3/2018 13:45,32.33,0.01,100,99.21,49500,Weekend,Sunday,Maximum_Load
25/3/2018 14:00,31,0.01,100,98.58,50400,Weekend,Sunday,Maximum_Load
25/3/2018 14:15,32.11,0.01,100,99.15,51300,Weekend,Sunday,Maximum_Load
25/3/2018 14:30,31.39,0.01,100,98.74,52200,Weekend,Sunday,Maximum_Load
25/3/2018 14:45,32.29,0.01,100,99.1,53100,Weekend,Sunday,Maximum_Load
25/3/2018 15:00,31,0.01,100,98.19,54000,Weekend,Sunday,Maximum_Load
25/3/2018 15:15,34.34,0.02,100,99.51,54900,Weekend,Sunday,Maximum_Load
25/3/2018 15:30,33.44,0.02,100,99.27,55800,Weekend,Sunday,Maximum_Load
25/3/2018 15:45,29.2,0.01,100,97.23,56700,Weekend,Sunday,Maximum_Load
25/3/2018 16:00,31.82,0.01,100,98.87,57600,Weekend,Sunday,Maximum_Load
25/3/2018 16:15,33.84,0.02,99.99,99.5,58500,Weekend,Sunday,Maximum_Load
25/3/2018 16:30,30.89,0.01,100,98.69,59400,Weekend,Sunday,Maximum_Load
25/3/2018 16:45,31.03,0.01,100,99.01,60300,Weekend,Sunday,Maximum_Load
25/3/2018 17:00,23.08,0.01,99.99,89.97,61200,Weekend,Sunday,Maximum_Load
25/3/2018 17:15,5.08,0,100,19.76,62100,Weekend,Sunday,Medium_Load
25/3/2018 17:30,4.21,0,100,16.14,63000,Weekend,Sunday,Medium_Load
25/3/2018 17:45,4.1,0,100,15.62,63900,Weekend,Sunday,Medium_Load
25/3/2018 18:00,4.14,0,100,15.71,64800,Weekend,Sunday,Medium_Load
25/3/2018 18:15,3.82,0,100,41.44,65700,Weekend,Sunday,Medium_Load
25/3/2018 18:30,3.82,0,100,47.43,66600,Weekend,Sunday,Medium_Load
25/3/2018 18:45,3.96,0,100,18.03,67500,Weekend,Sunday,Medium_Load
25/3/2018 19:00,4.03,0,100,15.12,68400,Weekend,Sunday,Medium_Load
25/3/2018 19:15,4.1,0,100,15.29,69300,Weekend,Sunday,Medium_Load
25/3/2018 19:30,4.03,0,100,15.06,70200,Weekend,Sunday,Medium_Load
25/3/2018 19:45,4.72,0,100,17.56,71100,Weekend,Sunday,Medium_Load
25/3/2018 20:00,5,0,100,18.57,72000,Weekend,Sunday,Medium_Load
25/3/2018 20:15,4.07,0,100,15.2,72900,Weekend,Sunday,Medium_Load
25/3/2018 20:30,4.1,0,100,15.27,73800,Weekend,Sunday,Medium_Load
25/3/2018 20:45,4.03,0,100,14.98,74700,Weekend,Sunday,Medium_Load
25/3/2018 21:00,3.85,0,100,16,75600,Weekend,Sunday,Medium_Load
25/3/2018 21:15,3.35,0,100,18.88,76500,Weekend,Sunday,Medium_Load
25/3/2018 21:30,3.38,0,100,18.96,77400,Weekend,Sunday,Medium_Load
25/3/2018 21:45,3.46,0,100,19.44,78300,Weekend,Sunday,Medium_Load
25/3/2018 22:00,3.35,0,100,18.8,79200,Weekend,Sunday,Medium_Load
25/3/2018 22:15,3.28,0,91.97,31.77,80100,Weekend,Sunday,Medium_Load
25/3/2018 22:30,3.13,0,63.38,100,81000,Weekend,Sunday,Medium_Load
25/3/2018 22:45,3.13,0,63.78,100,81900,Weekend,Sunday,Medium_Load
25/3/2018 23:00,3.13,0,65.2,100,82800,Weekend,Sunday,Medium_Load
25/3/2018 23:15,3.1,0,67.92,100,83700,Weekend,Sunday,Light_Load
25/3/2018 23:30,3.02,0,67.73,100,84600,Weekend,Sunday,Light_Load
25/3/2018 23:45,4.28,0,68.92,100,85500,Weekend,Sunday,Light_Load
25/3/2018 0:00,3.92,0,64.21,100,0,Weekend,Sunday,Light_Load
26/3/2018 0:15,3.13,0,66.34,100,900,Weekday,Monday,Light_Load
26/3/2018 0:30,3.1,0,65.99,100,1800,Weekday,Monday,Light_Load
26/3/2018 0:45,3.13,0,66.03,100,2700,Weekday,Monday,Light_Load
26/3/2018 1:00,3.1,0,64.53,100,3600,Weekday,Monday,Light_Load
26/3/2018 1:15,3.13,0,64.48,100,4500,Weekday,Monday,Light_Load
26/3/2018 1:30,3.1,0,65.25,100,5400,Weekday,Monday,Light_Load
26/3/2018 1:45,3.13,0,65.2,100,6300,Weekday,Monday,Light_Load
26/3/2018 2:00,3.06,0,66.25,100,7200,Weekday,Monday,Light_Load
26/3/2018 2:15,3.1,0,64.84,100,8100,Weekday,Monday,Light_Load
26/3/2018 2:30,3.13,0,63.78,100,9000,Weekday,Monday,Light_Load
26/3/2018 2:45,3.24,0,66.18,100,9900,Weekday,Monday,Light_Load
26/3/2018 3:00,3.71,0,68.37,100,10800,Weekday,Monday,Light_Load
26/3/2018 3:15,3.1,0,65.25,100,11700,Weekday,Monday,Light_Load
26/3/2018 3:30,3.1,0,65.25,100,12600,Weekday,Monday,Light_Load
26/3/2018 3:45,3.1,0,65.99,100,13500,Weekday,Monday,Light_Load
26/3/2018 4:00,3.31,0,65.19,100,14400,Weekday,Monday,Light_Load
26/3/2018 4:15,3.71,0,61.8,100,15300,Weekday,Monday,Light_Load
26/3/2018 4:30,3.42,0,63.05,100,16200,Weekday,Monday,Light_Load
26/3/2018 4:45,3.1,0,65.99,100,17100,Weekday,Monday,Light_Load
26/3/2018 5:00,3.1,0,66.41,100,18000,Weekday,Monday,Light_Load
26/3/2018 5:15,3.13,0,66.77,100,18900,Weekday,Monday,Light_Load
26/3/2018 5:30,3.1,0,67.16,100,19800,Weekday,Monday,Light_Load
26/3/2018 5:45,3.1,0,67.16,100,20700,Weekday,Monday,Light_Load
26/3/2018 6:00,3.1,0,66.41,100,21600,Weekday,Monday,Light_Load
26/3/2018 6:15,3.49,0,64.09,100,22500,Weekday,Monday,Light_Load
26/3/2018 6:30,3.1,0,67.16,100,23400,Weekday,Monday,Light_Load
26/3/2018 6:45,3.06,0,67.44,100,24300,Weekday,Monday,Light_Load
26/3/2018 7:00,3.06,0,64.04,100,25200,Weekday,Monday,Light_Load
26/3/2018 7:15,3.38,0,67.05,100,26100,Weekday,Monday,Light_Load
26/3/2018 7:30,3.82,0,73.16,100,27000,Weekday,Monday,Light_Load
26/3/2018 7:45,3.85,0,72.66,100,27900,Weekday,Monday,Light_Load
26/3/2018 8:00,5.08,0,72.26,100,28800,Weekday,Monday,Light_Load
26/3/2018 8:15,25.45,0.01,79.95,100,29700,Weekday,Monday,Light_Load
26/3/2018 8:30,54.25,0.02,77.88,100,30600,Weekday,Monday,Light_Load
26/3/2018 8:45,63.54,0.03,79.8,100,31500,Weekday,Monday,Light_Load
26/3/2018 9:00,54.79,0.03,96.2,100,32400,Weekday,Monday,Light_Load
26/3/2018 9:15,87.23,0.04,96.96,100,33300,Weekday,Monday,Medium_Load
26/3/2018 9:30,99.25,0.05,97.39,100,34200,Weekday,Monday,Medium_Load
26/3/2018 9:45,90.18,0.04,97.31,100,35100,Weekday,Monday,Medium_Load
26/3/2018 10:00,74.05,0.03,97.22,100,36000,Weekday,Monday,Medium_Load
26/3/2018 10:15,53.86,0.02,97.76,99.99,36900,Weekday,Monday,Maximum_Load
26/3/2018 10:30,38.88,0.02,99.81,99.93,37800,Weekday,Monday,Maximum_Load
26/3/2018 10:45,55.04,0.03,97.35,99.99,38700,Weekday,Monday,Maximum_Load
26/3/2018 11:00,36.65,0.02,99.79,99.94,39600,Weekday,Monday,Maximum_Load
26/3/2018 11:15,36.11,0.02,93.08,100,40500,Weekday,Monday,Maximum_Load
26/3/2018 11:30,35.86,0.02,91.71,100,41400,Weekday,Monday,Maximum_Load
26/3/2018 11:45,36.94,0.02,91.31,100,42300,Weekday,Monday,Maximum_Load
26/3/2018 12:00,41.26,0.02,91.45,100,43200,Weekday,Monday,Maximum_Load
26/3/2018 12:15,9.9,0,99.41,46.48,44100,Weekday,Monday,Medium_Load
26/3/2018 12:30,5.29,0,100,19.92,45000,Weekday,Monday,Medium_Load
26/3/2018 12:45,4.75,0,100,23.78,45900,Weekday,Monday,Medium_Load
26/3/2018 13:00,4.54,0,100,26.12,46800,Weekday,Monday,Medium_Load
26/3/2018 13:15,38.27,0.02,98.91,99.67,47700,Weekday,Monday,Maximum_Load
26/3/2018 13:30,47.27,0.02,98.05,100,48600,Weekday,Monday,Maximum_Load
26/3/2018 13:45,49.21,0.02,97.04,100,49500,Weekday,Monday,Maximum_Load
26/3/2018 14:00,49.57,0.02,97.08,100,50400,Weekday,Monday,Maximum_Load
26/3/2018 14:15,52.24,0.02,96.47,100,51300,Weekday,Monday,Maximum_Load
26/3/2018 14:30,88.16,0.04,96.62,100,52200,Weekday,Monday,Maximum_Load
26/3/2018 14:45,96.98,0.04,96.86,100,53100,Weekday,Monday,Maximum_Load
26/3/2018 15:00,75.71,0.03,97.44,100,54000,Weekday,Monday,Maximum_Load
26/3/2018 15:15,59.76,0.03,97.31,100,54900,Weekday,Monday,Maximum_Load
26/3/2018 15:30,74.16,0.03,96.42,100,55800,Weekday,Monday,Maximum_Load
26/3/2018 15:45,81.58,0.04,96.2,100,56700,Weekday,Monday,Maximum_Load
26/3/2018 16:00,76.86,0.04,97.18,100,57600,Weekday,Monday,Maximum_Load
26/3/2018 16:15,89.89,0.04,96.99,100,58500,Weekday,Monday,Maximum_Load
26/3/2018 16:30,53.06,0.02,99.65,99.96,59400,Weekday,Monday,Maximum_Load
26/3/2018 16:45,77.15,0.04,99.03,100,60300,Weekday,Monday,Maximum_Load
26/3/2018 17:00,41.58,0.02,99.03,99.95,61200,Weekday,Monday,Maximum_Load
26/3/2018 17:15,50.29,0.02,92.56,100,62100,Weekday,Monday,Medium_Load
26/3/2018 17:30,55.87,0.03,90.11,100,63000,Weekday,Monday,Medium_Load
26/3/2018 17:45,29.59,0.01,99.99,93.9,63900,Weekday,Monday,Medium_Load
26/3/2018 18:00,29.38,0.01,100,92.59,64800,Weekday,Monday,Medium_Load
26/3/2018 18:15,43.24,0.02,85.39,99.99,65700,Weekday,Monday,Medium_Load
26/3/2018 18:30,51.73,0.02,77.44,100,66600,Weekday,Monday,Medium_Load
26/3/2018 18:45,59.33,0.03,86.66,100,67500,Weekday,Monday,Medium_Load
26/3/2018 19:00,53.86,0.02,90.23,100,68400,Weekday,Monday,Medium_Load
26/3/2018 19:15,51.16,0.02,90.23,100,69300,Weekday,Monday,Medium_Load
26/3/2018 19:30,47.77,0.02,94.08,100,70200,Weekday,Monday,Medium_Load
26/3/2018 19:45,60.37,0.03,89.06,100,71100,Weekday,Monday,Medium_Load
26/3/2018 20:00,52.78,0.02,90.6,100,72000,Weekday,Monday,Medium_Load
26/3/2018 20:15,55.15,0.03,88.9,100,72900,Weekday,Monday,Medium_Load
26/3/2018 20:30,50.87,0.02,90.58,100,73800,Weekday,Monday,Medium_Load
26/3/2018 20:45,45.07,0.02,96.86,100,74700,Weekday,Monday,Medium_Load
26/3/2018 21:00,35.17,0.02,99.7,99.03,75600,Weekday,Monday,Medium_Load
26/3/2018 21:15,7.85,0,100,31.67,76500,Weekday,Monday,Medium_Load
26/3/2018 21:30,4.32,0,100,16.58,77400,Weekday,Monday,Medium_Load
26/3/2018 21:45,4.21,0,100,16.1,78300,Weekday,Monday,Medium_Load
26/3/2018 22:00,4.25,0,100,16.22,79200,Weekday,Monday,Medium_Load
26/3/2018 22:15,4.32,0,89.11,28.81,80100,Weekday,Monday,Medium_Load
26/3/2018 22:30,4.93,0,63.17,100,81000,Weekday,Monday,Medium_Load
26/3/2018 22:45,3.82,0,65.64,100,81900,Weekday,Monday,Medium_Load
26/3/2018 23:00,3.74,0,64.25,100,82800,Weekday,Monday,Medium_Load
26/3/2018 23:15,3.74,0,62.43,100,83700,Weekday,Monday,Light_Load
26/3/2018 23:30,3.67,0,60.58,100,84600,Weekday,Monday,Light_Load
26/3/2018 23:45,3.64,0,65.4,100,85500,Weekday,Monday,Light_Load
26/3/2018 0:00,3.71,0,66.11,100,0,Weekday,Monday,Light_Load
27/3/2018 0:15,3.67,0,62.87,100,900,Weekday,Tuesday,Light_Load
27/3/2018 0:30,3.82,0,62.35,100,1800,Weekday,Tuesday,Light_Load
27/3/2018 0:45,3.74,0,62.76,100,2700,Weekday,Tuesday,Light_Load
27/3/2018 1:00,3.74,0,60.67,100,3600,Weekday,Tuesday,Light_Load
27/3/2018 1:15,3.74,0,62.76,100,4500,Weekday,Tuesday,Light_Load
27/3/2018 1:30,3.71,0,60.68,100,5400,Weekday,Tuesday,Light_Load
27/3/2018 1:45,3.82,0,61.48,100,6300,Weekday,Tuesday,Light_Load
27/3/2018 2:00,3.71,0,64.21,100,7200,Weekday,Tuesday,Light_Load
27/3/2018 2:15,4.1,0,65.34,100,8100,Weekday,Tuesday,Light_Load
27/3/2018 2:30,4.86,0,66.15,100,9000,Weekday,Tuesday,Light_Load
27/3/2018 2:45,3.85,0,63.21,100,9900,Weekday,Tuesday,Light_Load
27/3/2018 3:00,3.78,0,64.66,100,10800,Weekday,Tuesday,Light_Load
27/3/2018 3:15,3.6,0,66.9,100,11700,Weekday,Tuesday,Light_Load
27/3/2018 3:30,3.13,0,63.38,100,12600,Weekday,Tuesday,Light_Load
27/3/2018 3:45,3.1,0,63.41,100,13500,Weekday,Tuesday,Light_Load
27/3/2018 4:00,3.1,0,64.12,100,14400,Weekday,Tuesday,Light_Load
27/3/2018 4:15,3.17,0,63.56,100,15300,Weekday,Tuesday,Light_Load
27/3/2018 4:30,3.13,0,63.38,100,16200,Weekday,Tuesday,Light_Load
27/3/2018 4:45,3.1,0,64.12,100,17100,Weekday,Tuesday,Light_Load
27/3/2018 5:00,3.1,0,63.01,100,18000,Weekday,Tuesday,Light_Load
27/3/2018 5:15,3.13,0,63.38,100,18900,Weekday,Tuesday,Light_Load
27/3/2018 5:30,3.17,0,63.86,100,19800,Weekday,Tuesday,Light_Load
27/3/2018 5:45,3.1,0,64.12,100,20700,Weekday,Tuesday,Light_Load
27/3/2018 6:00,3.13,0,64.18,100,21600,Weekday,Tuesday,Light_Load
27/3/2018 6:15,3.2,0,63.53,100,22500,Weekday,Tuesday,Light_Load
27/3/2018 6:30,4.43,0,64.99,100,23400,Weekday,Tuesday,Light_Load
27/3/2018 6:45,3.53,0,61.38,100,24300,Weekday,Tuesday,Light_Load
27/3/2018 7:00,3.13,0,59.94,100,25200,Weekday,Tuesday,Light_Load
27/3/2018 7:15,3.06,0,61.83,100,26100,Weekday,Tuesday,Light_Load
27/3/2018 7:30,3.67,0,65.98,100,27000,Weekday,Tuesday,Light_Load
27/3/2018 7:45,4.46,0,63.19,100,27900,Weekday,Tuesday,Light_Load
27/3/2018 8:00,6.05,0,67.02,100,28800,Weekday,Tuesday,Light_Load
27/3/2018 8:15,36.83,0.02,77.51,100,29700,Weekday,Tuesday,Light_Load
27/3/2018 8:30,42.12,0.02,74.55,100,30600,Weekday,Tuesday,Light_Load
27/3/2018 8:45,66.38,0.03,76.12,100,31500,Weekday,Tuesday,Light_Load
27/3/2018 9:00,66.31,0.03,85.03,100,32400,Weekday,Tuesday,Light_Load
27/3/2018 9:15,51.12,0.02,94.55,100,33300,Weekday,Tuesday,Medium_Load
27/3/2018 9:30,65.92,0.03,92.45,100,34200,Weekday,Tuesday,Medium_Load
27/3/2018 9:45,65.7,0.03,88.74,100,35100,Weekday,Tuesday,Medium_Load
27/3/2018 10:00,46.84,0.02,92.86,100,36000,Weekday,Tuesday,Medium_Load
27/3/2018 10:15,46.62,0.02,92.09,100,36900,Weekday,Tuesday,Maximum_Load
27/3/2018 10:30,54.47,0.02,89.48,100,37800,Weekday,Tuesday,Maximum_Load
27/3/2018 10:45,48.85,0.02,91.98,100,38700,Weekday,Tuesday,Maximum_Load
27/3/2018 11:00,59.18,0.03,89.33,100,39600,Weekday,Tuesday,Maximum_Load
27/3/2018 11:15,64.84,0.03,79.7,100,40500,Weekday,Tuesday,Maximum_Load
27/3/2018 11:30,41.04,0.02,81.75,100,41400,Weekday,Tuesday,Maximum_Load
27/3/2018 11:45,46.37,0.02,79.4,100,42300,Weekday,Tuesday,Maximum_Load
27/3/2018 12:00,47.12,0.02,81.19,100,43200,Weekday,Tuesday,Maximum_Load
27/3/2018 12:15,11.95,0.01,97.73,56.39,44100,Weekday,Tuesday,Medium_Load
27/3/2018 12:30,6.91,0,100,26.44,45000,Weekday,Tuesday,Medium_Load
27/3/2018 12:45,7.16,0,100,27.96,45900,Weekday,Tuesday,Medium_Load
27/3/2018 13:00,6.41,0,100,24.78,46800,Weekday,Tuesday,Medium_Load
27/3/2018 13:15,44.28,0.02,95.19,99.81,47700,Weekday,Tuesday,Maximum_Load
27/3/2018 13:30,45.32,0.02,94.97,100,48600,Weekday,Tuesday,Maximum_Load
27/3/2018 13:45,45.04,0.02,95.4,100,49500,Weekday,Tuesday,Maximum_Load
27/3/2018 14:00,48.92,0.02,94.27,100,50400,Weekday,Tuesday,Maximum_Load
27/3/2018 14:15,48.06,0.02,93.11,100,51300,Weekday,Tuesday,Maximum_Load
27/3/2018 14:30,44.64,0.02,94.51,100,52200,Weekday,Tuesday,Maximum_Load
27/3/2018 14:45,41.83,0.02,98.58,100,53100,Weekday,Tuesday,Maximum_Load
27/3/2018 15:00,36.54,0.02,99.8,99.98,54000,Weekday,Tuesday,Maximum_Load
27/3/2018 15:15,38.41,0.02,99.67,99.99,54900,Weekday,Tuesday,Maximum_Load
27/3/2018 15:30,38.92,0.02,99.5,99.99,55800,Weekday,Tuesday,Maximum_Load
27/3/2018 15:45,36.5,0.02,99.62,99.99,56700,Weekday,Tuesday,Maximum_Load
27/3/2018 16:00,42.55,0.02,98.61,100,57600,Weekday,Tuesday,Maximum_Load
27/3/2018 16:15,43.13,0.02,98.78,100,58500,Weekday,Tuesday,Maximum_Load
27/3/2018 16:30,37.26,0.02,99.47,100,59400,Weekday,Tuesday,Maximum_Load
27/3/2018 16:45,36.76,0.02,99.76,99.99,60300,Weekday,Tuesday,Maximum_Load
27/3/2018 17:00,36.58,0.02,99.91,99.98,61200,Weekday,Tuesday,Maximum_Load
27/3/2018 17:15,51.73,0.02,97.92,100,62100,Weekday,Tuesday,Medium_Load
27/3/2018 17:30,45.79,0.02,97.93,100,63000,Weekday,Tuesday,Medium_Load
27/3/2018 17:45,30.46,0.01,100,95.94,63900,Weekday,Tuesday,Medium_Load
27/3/2018 18:00,30.31,0.01,100,95.71,64800,Weekday,Tuesday,Medium_Load
27/3/2018 18:15,47.7,0.02,89.91,99.99,65700,Weekday,Tuesday,Medium_Load
27/3/2018 18:30,50.9,0.02,84.36,100,66600,Weekday,Tuesday,Medium_Load
27/3/2018 18:45,54.97,0.03,93.14,100,67500,Weekday,Tuesday,Medium_Load
27/3/2018 19:00,46.12,0.02,97.26,100,68400,Weekday,Tuesday,Medium_Load
27/3/2018 19:15,59.51,0.03,94.95,100,69300,Weekday,Tuesday,Medium_Load
27/3/2018 19:30,37.26,0.02,99.54,100,70200,Weekday,Tuesday,Medium_Load
27/3/2018 19:45,35.14,0.02,99.87,99.98,71100,Weekday,Tuesday,Medium_Load
27/3/2018 20:00,47.45,0.02,97.91,100,72000,Weekday,Tuesday,Medium_Load
27/3/2018 20:15,45.04,0.02,97.04,100,72900,Weekday,Tuesday,Medium_Load
27/3/2018 20:30,34.81,0.02,99.51,99.85,73800,Weekday,Tuesday,Medium_Load
27/3/2018 20:45,28.01,0.01,100,95.07,74700,Weekday,Tuesday,Medium_Load
27/3/2018 21:00,28.8,0.01,100,95.14,75600,Weekday,Tuesday,Medium_Load
27/3/2018 21:15,4.43,0,100,16.62,76500,Weekday,Tuesday,Medium_Load
27/3/2018 21:30,4.18,0,100,15.64,77400,Weekday,Tuesday,Medium_Load
27/3/2018 21:45,4.14,0,100,15.52,78300,Weekday,Tuesday,Medium_Load
27/3/2018 22:00,4.14,0,100,15.44,79200,Weekday,Tuesday,Medium_Load
27/3/2018 22:15,4.03,0,91.64,26.16,80100,Weekday,Tuesday,Medium_Load
27/3/2018 22:30,3.71,0,60.36,100,81000,Weekday,Tuesday,Medium_Load
27/3/2018 22:45,3.67,0,58.86,100,81900,Weekday,Tuesday,Medium_Load
27/3/2018 23:00,3.64,0,60.26,100,82800,Weekday,Tuesday,Medium_Load
27/3/2018 23:15,4.43,0,70.71,100,83700,Weekday,Tuesday,Light_Load
27/3/2018 23:30,4.39,0,72.75,100,84600,Weekday,Tuesday,Light_Load
27/3/2018 23:45,3.6,0,64.02,100,85500,Weekday,Tuesday,Light_Load
27/3/2018 0:00,3.64,0,63.49,100,0,Weekday,Tuesday,Light_Load
28/3/2018 0:15,3.6,0,62.81,100,900,Weekday,Wednesday,Light_Load
28/3/2018 0:30,3.64,0,62.89,100,1800,Weekday,Wednesday,Light_Load
28/3/2018 0:45,3.67,0,63.54,100,2700,Weekday,Wednesday,Light_Load
28/3/2018 1:00,3.64,0,62.89,100,3600,Weekday,Wednesday,Light_Load
28/3/2018 1:15,3.6,0,64.37,100,4500,Weekday,Wednesday,Light_Load
28/3/2018 1:30,3.6,0,64.37,100,5400,Weekday,Wednesday,Light_Load
28/3/2018 1:45,3.6,0,65.62,100,6300,Weekday,Wednesday,Light_Load
28/3/2018 2:00,3.67,0,64.4,100,7200,Weekday,Wednesday,Light_Load
28/3/2018 2:15,3.67,0,63.2,100,8100,Weekday,Wednesday,Light_Load
28/3/2018 2:30,3.6,0,64.02,100,9000,Weekday,Wednesday,Light_Load
28/3/2018 2:45,3.6,0,63.07,100,9900,Weekday,Wednesday,Light_Load
28/3/2018 3:00,3.28,0,66.64,100,10800,Weekday,Wednesday,Light_Load
28/3/2018 3:15,3.67,0,65.09,100,11700,Weekday,Wednesday,Light_Load
28/3/2018 3:30,3.46,0,66.84,100,12600,Weekday,Wednesday,Light_Load
28/3/2018 3:45,2.99,0,69.08,100,13500,Weekday,Wednesday,Light_Load
28/3/2018 4:00,2.99,0,68.27,100,14400,Weekday,Wednesday,Light_Load
28/3/2018 4:15,2.99,0,69.42,100,15300,Weekday,Wednesday,Light_Load
28/3/2018 4:30,3.06,0,68.66,100,16200,Weekday,Wednesday,Light_Load
28/3/2018 4:45,3.02,0,69.43,100,17100,Weekday,Wednesday,Light_Load
28/3/2018 5:00,2.99,0,68.27,100,18000,Weekday,Wednesday,Light_Load
28/3/2018 5:15,3.02,0,66.96,100,18900,Weekday,Wednesday,Light_Load
28/3/2018 5:30,2.99,0,69.42,100,19800,Weekday,Wednesday,Light_Load
28/3/2018 5:45,3.02,0,68.64,100,20700,Weekday,Wednesday,Light_Load
28/3/2018 6:00,3.02,0,69.43,100,21600,Weekday,Wednesday,Light_Load
28/3/2018 6:15,2.95,0,68.94,100,22500,Weekday,Wednesday,Light_Load
28/3/2018 6:30,2.99,0,66.59,100,23400,Weekday,Wednesday,Light_Load
28/3/2018 6:45,2.99,0,67.03,100,24300,Weekday,Wednesday,Light_Load
28/3/2018 7:00,2.95,0,67.32,100,25200,Weekday,Wednesday,Light_Load
28/3/2018 7:15,3.56,0,63.25,100,26100,Weekday,Wednesday,Light_Load
28/3/2018 7:30,3.74,0,70.71,100,27000,Weekday,Wednesday,Light_Load
28/3/2018 7:45,4.75,0,72.06,100,27900,Weekday,Wednesday,Light_Load
28/3/2018 8:00,4.97,0,73.83,100,28800,Weekday,Wednesday,Light_Load
28/3/2018 8:15,31.61,0.01,79.89,100,29700,Weekday,Wednesday,Light_Load
28/3/2018 8:30,47.77,0.02,80.84,100,30600,Weekday,Wednesday,Light_Load
28/3/2018 8:45,51.05,0.02,76.84,100,31500,Weekday,Wednesday,Light_Load
28/3/2018 9:00,49.72,0.02,96.97,100,32400,Weekday,Wednesday,Light_Load
28/3/2018 9:15,46.26,0.02,98.23,99.99,33300,Weekday,Wednesday,Medium_Load
28/3/2018 9:30,51.55,0.02,97.98,100,34200,Weekday,Wednesday,Medium_Load
28/3/2018 9:45,46.98,0.02,99.08,100,35100,Weekday,Wednesday,Medium_Load
28/3/2018 10:00,51.19,0.02,98.24,100,36000,Weekday,Wednesday,Medium_Load
28/3/2018 10:15,43.09,0.02,99.01,100,36900,Weekday,Wednesday,Maximum_Load
28/3/2018 10:30,38.59,0.02,99.39,100,37800,Weekday,Wednesday,Maximum_Load
28/3/2018 10:45,39.31,0.02,99.33,100,38700,Weekday,Wednesday,Maximum_Load
28/3/2018 11:00,50.36,0.02,97.01,100,39600,Weekday,Wednesday,Maximum_Load
28/3/2018 11:15,49.79,0.02,87.1,100,40500,Weekday,Wednesday,Maximum_Load
28/3/2018 11:30,50.47,0.02,85.83,100,41400,Weekday,Wednesday,Maximum_Load
28/3/2018 11:45,48.67,0.02,85.89,100,42300,Weekday,Wednesday,Maximum_Load
28/3/2018 12:00,35.39,0.02,92.19,100,43200,Weekday,Wednesday,Maximum_Load
28/3/2018 12:15,7.49,0,100,34.13,44100,Weekday,Wednesday,Medium_Load
28/3/2018 12:30,7.42,0,100,27.48,45000,Weekday,Wednesday,Medium_Load
28/3/2018 12:45,7.96,0,100,29.78,45900,Weekday,Wednesday,Medium_Load
28/3/2018 13:00,7.63,0,100,28.42,46800,Weekday,Wednesday,Medium_Load
28/3/2018 13:15,45.79,0.02,96.87,99.69,47700,Weekday,Wednesday,Maximum_Load
28/3/2018 13:30,50.83,0.02,96.78,100,48600,Weekday,Wednesday,Maximum_Load
28/3/2018 13:45,50.54,0.02,96.75,100,49500,Weekday,Wednesday,Maximum_Load
28/3/2018 14:00,57.38,0.03,91.79,100,50400,Weekday,Wednesday,Maximum_Load
28/3/2018 14:15,49.43,0.02,93.72,100,51300,Weekday,Wednesday,Maximum_Load
